Height,lat,lon,IIiii,RR
460,28.58444,121.2314,K8214,68
460,28.91,120.8944,K8628,182
460,30.71666667,122.05,K9556,0
460,30,119.4166667,K1259,53
460,29.3,121.3666667,K2853,137
460,29.41666667,121.8666667,K2945,101
460,27.26666667,120.4833333,K3044,22
460,29.96666667,120.7166667,K4020,19
460,29.66666667,120.1333333,K4206,18
460,31.1,119.7333333,K5010,81
460,29.16666667,119.4833333,K6057,49
460,28.6525,121.28,K8201,153
460,28.58444,121.2314,K8214,72
460,28.91,120.8944,K8628,312
460,30.71666667,122.05,K9556,0
455,30.03333333,121.4,K2638,146
455,30.03333333,121.4,K2638,39
455,30.03333333,121.4,K2638,69
455,30.03333333,121.4,K2638,44
455,30.03333333,121.4,K2638,90
455,30.03333333,121.4,K2638,88
455,30.03333333,121.4,K2638,591
452,29.21666667,121.3166667,K2857,220
452,27.83333333,121.1666667,K3309,214
452,29.21666667,121.3166667,K2857,198
452,27.83333333,121.1666667,K3309,247
452,29.21666667,121.3166667,K2857,364
452,27.83333333,121.1666667,K3309,78
452,29.21666667,121.3166667,K2857,392
452,27.83333333,121.1666667,K3309,154
452,29.21666667,121.3166667,K2857,292
452,27.83333333,121.1666667,K3309,106
452,29.21666667,121.3166667,K2857,285
452,27.83333333,121.1666667,K3309,46
452,29.21666667,121.3166667,K2857,125
452,27.83333333,121.1666667,K3309,6
450,29.76666667,121.7666667,K2437,21
450,29.45,120,K6239,111
450,28.54806,121.1744,K8203,129
450,29.76666667,121.7666667,K2437,29
450,29.45,120,K6239,21
450,28.54806,121.1744,K8203,153
450,29.76666667,121.7666667,K2437,206
450,29.45,120,K6239,19
450,28.54806,121.1744,K8203,403
450,29.76666667,121.7666667,K2437,220
450,29.45,120,K6239,48
450,28.54806,121.1744,K8203,236
450,29.76666667,121.7666667,K2437,133
450,29.45,120,K6239,30
450,28.54806,121.1744,K8203,200
450,29.76666667,121.7666667,K2437,468
450,29.45,120,K6239,5
450,28.54806,121.1744,K8203,167
450,29.76666667,121.7666667,K2437,589
450,29.45,120,K6239,9
450,28.54806,121.1744,K8203,185
448,29.3,120.2,K6193,123
448,29.3,120.2,K6193,42
448,29.3,120.2,K6193,12
448,29.3,120.2,K6193,37
448,29.3,120.2,K6193,103
448,29.3,120.2,K6193,50
448,29.3,120.2,K6193,23
440,30.03333333,119.7333333,K1101,29
440,29.8,121.2833333,K2441,44
440,29.38333333,121.4333333,K2828,38
440,27.83333333,120.3,K3077,10
440,27.56666667,120.3,K3083,0
440,29.43,120,K6242,113
440,28.89111,121.6617,K8826,58
440,28.89111,121.6617,K8827,62
440,29.88333333,122.3,K9561,5
440,30.03333333,119.7333333,K1101,38
440,29.8,121.2833333,K2441,26
440,29.38333333,121.4333333,K2828,148
440,27.83333333,120.3,K3077,4
440,27.56666667,120.3,K3083,0
440,29.43,120,K6242,28
440,28.89111,121.6617,K8826,35
440,28.89111,121.6617,K8827,42
440,29.88333333,122.3,K9561,5
440,30.03333333,119.7333333,K1101,74
440,29.8,121.2833333,K2441,89
440,29.38333333,121.4333333,K2828,95
440,27.83333333,120.3,K3077,8
440,27.56666667,120.3,K3083,0
440,29.43,120,K6242,18
440,28.89111,121.6617,K8826,54
440,28.89111,121.6617,K8827,67
440,29.88333333,122.3,K9561,60
440,30.03333333,119.7333333,K1101,133
440,29.8,121.2833333,K2441,137
440,29.38333333,121.4333333,K2828,98
440,27.83333333,120.3,K3077,3
440,27.56666667,120.3,K3083,0
440,29.43,120,K6242,47
440,28.89111,121.6617,K8826,103
440,28.89111,121.6617,K8827,95
440,29.88333333,122.3,K9561,66
440,30.03333333,119.7333333,K1101,81
440,29.8,121.2833333,K2441,89
440,29.38333333,121.4333333,K2828,88
440,27.83333333,120.3,K3077,3
440,27.56666667,120.3,K3083,1
440,29.43,120,K6242,32
440,28.89111,121.6617,K8826,31
440,28.89111,121.6617,K8827,28
440,29.88333333,122.3,K9561,223
440,30.03333333,119.7333333,K1101,15
440,29.8,121.2833333,K2441,122
440,29.38333333,121.4333333,K2828,129
440,27.83333333,120.3,K3077,3
440,27.56666667,120.3,K3083,0
440,29.43,120,K6242,4
440,28.89111,121.6617,K8826,30
440,28.89111,121.6617,K8827,26
440,29.88333333,122.3,K9561,44
440,30.03333333,119.7333333,K1101,100
440,29.8,121.2833333,K2441,54
440,29.38333333,121.4333333,K2828,116
440,27.83333333,120.3,K3077,0
440,27.56666667,120.3,K3083,0
440,29.43,120,K6242,7
440,28.89111,121.6617,K8826,18
440,28.89111,121.6617,K8827,17
440,29.88333333,122.3,K9561,28
430,29.43333333,121.5166667,K2844,94
430,27.74861,120.2825,K3161,2
430,28.08333333,120.5333333,K3259,14
430,29.05,119.2166667,K7323,34
430,28.45833,121.6653,K8320,79
430,29.43333333,121.5166667,K2844,205
430,27.74861,120.2825,K3161,1
430,28.08333333,120.5333333,K3259,27
430,29.05,119.2166667,K7323,41
430,28.45833,121.6653,K8320,17
430,29.43333333,121.5166667,K2844,170
430,27.74861,120.2825,K3161,2
430,28.08333333,120.5333333,K3259,2
430,29.05,119.2166667,K7323,54
430,28.45833,121.6653,K8320,21
430,29.43333333,121.5166667,K2844,125
430,27.74861,120.2825,K3161,0
430,28.08333333,120.5333333,K3259,13
430,29.05,119.2166667,K7323,7
430,28.45833,121.6653,K8320,28
430,29.43333333,121.5166667,K2844,63
430,27.74861,120.2825,K3161,1
430,28.08333333,120.5333333,K3259,16
430,29.05,119.2166667,K7323,14
430,28.45833,121.6653,K8320,19
430,29.43333333,121.5166667,K2844,80
430,27.74861,120.2825,K3161,0
430,28.08333333,120.5333333,K3259,4
430,29.05,119.2166667,K7323,18
430,28.45833,121.6653,K8320,19
430,29.43333333,121.5166667,K2844,130
430,27.74861,120.2825,K3161,0
430,28.08333333,120.5333333,K3259,4
430,29.05,119.2166667,K7323,45
430,28.45833,121.6653,K8320,9
427,29.43333333,122.1833333,K2926,3
427,29.43333333,122.1833333,K2926,74
427,29.43333333,122.1833333,K2926,59
427,29.43333333,122.1833333,K2926,51
427,29.43333333,122.1833333,K2926,72
427,29.43333333,122.1833333,K2926,268
427,29.43333333,122.1833333,K2926,169
426,27.63333333,121.2,K3997,63
426,27.63333333,121.2,K3997,24
426,27.63333333,121.2,K3997,34
426,27.63333333,121.2,K3997,17
426,27.63333333,121.2,K3997,18
426,27.63333333,121.2,K3997,3
426,27.63333333,121.2,K3997,3
425,28.91666667,120.45,K6178,110
425,28.91666667,120.45,K6178,151
425,28.91666667,120.45,K6178,171
425,28.91666667,120.45,K6178,187
425,28.91666667,120.45,K6178,153
425,28.91666667,120.45,K6178,199
425,28.91666667,120.45,K6178,288
420,29.91666667,120.1333333,K1216,79
420,28.06666667,120.5,K3043,2
420,27.95,120.55,K3191,6
420,29.88333333,120.6833333,K4071,98
420,29.2,119.5,K6093,34
420,29.1,119.7166667,K6107,90
420,29.1,119.3333333,K6142,0
420,29.32,119.5,K6217,18
420,29.06,119.76,K6247,101
420,28.89917,120.9047,K8603,43
420,29.91666667,120.1333333,K1216,188
420,28.06666667,120.5,K3043,5
420,27.95,120.55,K3191,4
420,29.88333333,120.6833333,K4071,17
420,29.2,119.5,K6093,135
420,29.1,119.7166667,K6107,6
420,29.1,119.3333333,K6142,0
420,29.32,119.5,K6217,63
420,29.06,119.76,K6247,8
420,28.89917,120.9047,K8603,32
420,29.91666667,120.1333333,K1216,49
420,28.06666667,120.5,K3043,0
420,27.95,120.55,K3191,0
420,29.88333333,120.6833333,K4071,21
420,29.2,119.5,K6093,21
420,29.1,119.7166667,K6107,6
420,29.1,119.3333333,K6142,0
420,29.32,119.5,K6217,27
420,29.06,119.76,K6247,9
420,28.89917,120.9047,K8603,65
420,29.91666667,120.1333333,K1216,36
420,28.06666667,120.5,K3043,0
420,27.95,120.55,K3191,0
420,29.88333333,120.6833333,K4071,58
420,29.2,119.5,K6093,14
420,29.1,119.7166667,K6107,25
420,29.1,119.3333333,K6142,1
420,29.32,119.5,K6217,1
420,29.06,119.76,K6247,41
420,28.89917,120.9047,K8603,80
420,29.91666667,120.1333333,K1216,48
420,28.06666667,120.5,K3043,0
420,27.95,120.55,K3191,0
420,29.88333333,120.6833333,K4071,47
420,29.2,119.5,K6093,30
420,29.1,119.7166667,K6107,34
420,29.1,119.3333333,K6142,5
420,29.32,119.5,K6217,3
420,29.06,119.76,K6247,49
420,28.89917,120.9047,K8603,144
420,29.91666667,120.1333333,K1216,56
420,28.06666667,120.5,K3043,1
420,27.95,120.55,K3191,1
420,29.88333333,120.6833333,K4071,28
420,29.2,119.5,K6093,49
420,29.1,119.7166667,K6107,23
420,29.1,119.3333333,K6142,1
420,29.32,119.5,K6217,23
420,29.06,119.76,K6247,30
420,28.89917,120.9047,K8603,199
420,29.91666667,120.1333333,K1216,34
420,28.06666667,120.5,K3043,8
420,27.95,120.55,K3191,0
420,29.88333333,120.6833333,K4071,36
420,29.2,119.5,K6093,51
420,29.1,119.7166667,K6107,7
420,29.1,119.3333333,K6142,4
420,29.32,119.5,K6217,17
420,29.06,119.76,K6247,17
420,28.89917,120.9047,K8603,299
410,29.91666667,119.95,K1238,67
410,27.15,120.4666667,K3340,0
410,27.96472,121.1358,K3350,181
410,29.73333333,120.9,K4427,133
410,30.55,119.5666667,K5054,47
410,30.73333333,119.5833333,K5148,75
410,29.5,120.0333333,K6011,141
410,29.16666667,119.6166667,K6137,50
410,28.2425,121.1392,K8528,0
410,28.2425,121.1392,K8589,0
410,30.41666667,122.3166667,K9719,56
410,29.91666667,119.95,K1238,142
410,27.15,120.4666667,K3340,0
410,27.96472,121.1358,K3350,529
410,29.73333333,120.9,K4427,28
410,30.55,119.5666667,K5054,22
410,30.73333333,119.5833333,K5148,48
410,29.5,120.0333333,K6011,45
410,29.16666667,119.6166667,K6137,41
410,28.2425,121.1392,K8528,0
410,28.2425,121.1392,K8589,0
410,30.41666667,122.3166667,K9719,85
410,29.91666667,119.95,K1238,102
410,27.15,120.4666667,K3340,0
410,27.96472,121.1358,K3350,140
410,29.73333333,120.9,K4427,67
410,30.55,119.5666667,K5054,53
410,30.73333333,119.5833333,K5148,14
410,29.5,120.0333333,K6011,39
410,29.16666667,119.6166667,K6137,11
410,28.2425,121.1392,K8528,0
410,28.2425,121.1392,K8589,0
410,30.41666667,122.3166667,K9719,11
410,29.91666667,119.95,K1238,93
410,27.15,120.4666667,K3340,0
410,27.96472,121.1358,K3350,44
410,29.73333333,120.9,K4427,130
410,30.55,119.5666667,K5054,63
410,30.73333333,119.5833333,K5148,21
410,29.5,120.0333333,K6011,54
410,29.16666667,119.6166667,K6137,23
410,28.2425,121.1392,K8528,0
410,28.2425,121.1392,K8589,0
410,30.41666667,122.3166667,K9719,9
410,29.91666667,119.95,K1238,113
410,27.15,120.4666667,K3340,0
410,27.96472,121.1358,K3350,52
410,29.73333333,120.9,K4427,57
410,30.55,119.5666667,K5054,43
410,30.73333333,119.5833333,K5148,42
410,29.5,120.0333333,K6011,40
410,29.16666667,119.6166667,K6137,43
410,28.2425,121.1392,K8528,0
410,28.2425,121.1392,K8589,0
410,30.41666667,122.3166667,K9719,36
410,29.91666667,119.95,K1238,86
410,27.15,120.4666667,K3340,0
410,27.96472,121.1358,K3350,100
410,29.73333333,120.9,K4427,58
410,30.55,119.5666667,K5054,180
410,30.73333333,119.5833333,K5148,94
410,29.5,120.0333333,K6011,5
410,29.16666667,119.6166667,K6137,35
410,28.2425,121.1392,K8528,0
410,28.2425,121.1392,K8589,0
410,30.41666667,122.3166667,K9719,55
410,29.91666667,119.95,K1238,75
410,27.15,120.4666667,K3340,0
410,27.96472,121.1358,K3350,71
410,29.73333333,120.9,K4427,22
410,30.55,119.5666667,K5054,56
410,30.73333333,119.5833333,K5148,14
410,29.5,120.0333333,K6011,15
410,29.16666667,119.6166667,K6137,37
410,28.2425,121.1392,K8528,0
410,28.2425,121.1392,K8589,0
410,30.41666667,122.3166667,K9719,71
400,29.78333333,121.9833333,K2328,9
400,29.11666667,121.8666667,K2937,139
400,27.65,120.45,K3201,0
400,29.98333333,121.0666667,K4455,130
400,29.55,120.8166667,K4619,7
400,29.58333333,120.8666667,K4643,3
400,29.1,119.6833333,K6002,124
400,29.23,119.44,K6296,17
400,28.92889,121.2622,K8604,174
400,30.8,122.6,K9611,6
400,30.26666667,122.2333333,K9631,274
400,29.78333333,121.9833333,K2328,18
400,29.11666667,121.8666667,K2937,136
400,27.65,120.45,K3201,0
400,29.98333333,121.0666667,K4455,24
400,29.55,120.8166667,K4619,15
400,29.58333333,120.8666667,K4643,9
400,29.1,119.6833333,K6002,27
400,29.23,119.44,K6296,98
400,28.92889,121.2622,K8604,140
400,30.8,122.6,K9611,3
400,30.26666667,122.2333333,K9631,45
400,29.78333333,121.9833333,K2328,80
400,29.11666667,121.8666667,K2937,149
400,27.65,120.45,K3201,0
400,29.98333333,121.0666667,K4455,57
400,29.55,120.8166667,K4619,46
400,29.58333333,120.8666667,K4643,37
400,29.1,119.6833333,K6002,5
400,29.23,119.44,K6296,24
400,28.92889,121.2622,K8604,150
400,30.8,122.6,K9611,0
400,30.26666667,122.2333333,K9631,8
400,29.78333333,121.9833333,K2328,79
400,29.11666667,121.8666667,K2937,180
400,27.65,120.45,K3201,0
400,29.98333333,121.0666667,K4455,90
400,29.55,120.8166667,K4619,31
400,29.58333333,120.8666667,K4643,34
400,29.1,119.6833333,K6002,39
400,29.23,119.44,K6296,3
400,28.92889,121.2622,K8604,225
400,30.8,122.6,K9611,8
400,30.26666667,122.2333333,K9631,22
400,29.78333333,121.9833333,K2328,37
400,29.11666667,121.8666667,K2937,115
400,27.65,120.45,K3201,0
400,29.98333333,121.0666667,K4455,75
400,29.55,120.8166667,K4619,11
400,29.58333333,120.8666667,K4643,8
400,29.1,119.6833333,K6002,83
400,29.23,119.44,K6296,13
400,28.92889,121.2622,K8604,309
400,30.8,122.6,K9611,33
400,30.26666667,122.2333333,K9631,101
400,29.78333333,121.9833333,K2328,103
400,29.11666667,121.8666667,K2937,197
400,27.65,120.45,K3201,0
400,29.98333333,121.0666667,K4455,88
400,29.55,120.8166667,K4619,23
400,29.58333333,120.8666667,K4643,17
400,29.1,119.6833333,K6002,43
400,29.23,119.44,K6296,51
400,28.92889,121.2622,K8604,235
400,30.8,122.6,K9611,1
400,30.26666667,122.2333333,K9631,131
400,29.78333333,121.9833333,K2328,303
400,29.11666667,121.8666667,K2937,126
400,27.65,120.45,K3201,0
400,29.98333333,121.0666667,K4455,141
400,29.55,120.8166667,K4619,39
400,29.58333333,120.8666667,K4643,18
400,29.1,119.6833333,K6002,11
400,29.23,119.44,K6296,20
400,28.92889,121.2622,K8604,194
400,30.8,122.6,K9611,1
400,30.26666667,122.2333333,K9631,9
391,29.7,120.25,K4231,0
391,29.7,120.25,K4231,0
391,29.7,120.25,K4231,0
391,29.7,120.25,K4231,0
391,29.7,120.25,K4231,0
391,29.7,120.25,K4231,0
391,29.7,120.25,K4231,0
390,27.26666667,120.4666667,K3242,0
390,29.98333333,120.4,K4069,202
390,30.05,120.37,K4093,163
390,27.26666667,120.4666667,K3242,17
390,29.98333333,120.4,K4069,169
390,30.05,120.37,K4093,212
390,27.26666667,120.4666667,K3242,13
390,29.98333333,120.4,K4069,23
390,30.05,120.37,K4093,45
390,27.26666667,120.4666667,K3242,3
390,29.98333333,120.4,K4069,44
390,30.05,120.37,K4093,73
390,27.26666667,120.4666667,K3242,9
390,29.98333333,120.4,K4069,18
390,30.05,120.37,K4093,16
390,27.26666667,120.4666667,K3242,18
390,29.98333333,120.4,K4069,16
390,30.05,120.37,K4093,13
390,27.26666667,120.4666667,K3242,37
390,29.98333333,120.4,K4069,42
390,30.05,120.37,K4093,45
388,29.93333333,120.1666667,K1023,0
388,29.93333333,120.1666667,K1023,0
388,29.93333333,120.1666667,K1023,0
388,29.93333333,120.1666667,K1023,0
388,29.93333333,120.1666667,K1023,0
388,29.93333333,120.1666667,K1023,11
388,29.93333333,120.1666667,K1023,38
385,29.85,121.7833333,K2314,51
385,29.85,121.7833333,K2314,36
385,29.85,121.7833333,K2314,176
385,29.85,121.7833333,K2314,209
385,29.85,121.7833333,K2314,142
385,29.85,121.7833333,K2314,406
385,29.85,121.7833333,K2314,593
380,29.81666667,119.95,K1073,98
380,27.26666667,120.5166667,K3023,0
380,27.55,120.7166667,K3137,0
380,27.38333333,120.55,K3238,0
380,28.15,120.4666667,K3314,9
380,27.55,120.7166667,K3996,0
380,29.96666667,120.8333333,K4409,76
380,29.58333333,120.9166667,K4601,5
380,29.28333333,119.5333333,K6114,18
380,29.1,119.6,K6141,40
380,28.71278,121.6378,K8611,35
380,28.71278,121.6378,K8681,62
380,30.2,122.0333333,K9518,141
380,30.48333333,122.2666667,K9612,52
380,29.81666667,119.95,K1073,236
380,27.26666667,120.5166667,K3023,13
380,27.55,120.7166667,K3137,0
380,27.38333333,120.55,K3238,0
380,28.15,120.4666667,K3314,13
380,27.55,120.7166667,K3996,0
380,29.96666667,120.8333333,K4409,11
380,29.58333333,120.9166667,K4601,19
380,29.28333333,119.5333333,K6114,84
380,29.1,119.6,K6141,28
380,28.71278,121.6378,K8611,43
380,28.71278,121.6378,K8681,65
380,30.2,122.0333333,K9518,46
380,30.48333333,122.2666667,K9612,68
380,29.81666667,119.95,K1073,130
380,27.26666667,120.5166667,K3023,6
380,27.55,120.7166667,K3137,0
380,27.38333333,120.55,K3238,4
380,28.15,120.4666667,K3314,15
380,27.55,120.7166667,K3996,0
380,29.96666667,120.8333333,K4409,10
380,29.58333333,120.9166667,K4601,46
380,29.28333333,119.5333333,K6114,13
380,29.1,119.6,K6141,4
380,28.71278,121.6378,K8611,56
380,28.71278,121.6378,K8681,86
380,30.2,122.0333333,K9518,9
380,30.48333333,122.2666667,K9612,26
380,29.81666667,119.95,K1073,93
380,27.26666667,120.5166667,K3023,2
380,27.55,120.7166667,K3137,0
380,27.38333333,120.55,K3238,9
380,28.15,120.4666667,K3314,17
380,27.55,120.7166667,K3996,0
380,29.96666667,120.8333333,K4409,33
380,29.58333333,120.9166667,K4601,33
380,29.28333333,119.5333333,K6114,2
380,29.1,119.6,K6141,14
380,28.71278,121.6378,K8611,58
380,28.71278,121.6378,K8681,94
380,30.2,122.0333333,K9518,25
380,30.48333333,122.2666667,K9612,35
380,29.81666667,119.95,K1073,79
380,27.26666667,120.5166667,K3023,8
380,27.55,120.7166667,K3137,0
380,27.38333333,120.55,K3238,1
380,28.15,120.4666667,K3314,9
380,27.55,120.7166667,K3996,0
380,29.96666667,120.8333333,K4409,26
380,29.58333333,120.9166667,K4601,16
380,29.28333333,119.5333333,K6114,15
380,29.1,119.6,K6141,26
380,28.71278,121.6378,K8611,61
380,28.71278,121.6378,K8681,63
380,30.2,122.0333333,K9518,62
380,30.48333333,122.2666667,K9612,33
380,29.81666667,119.95,K1073,149
380,27.26666667,120.5166667,K3023,16
380,27.55,120.7166667,K3137,0
380,27.38333333,120.55,K3238,1
380,28.15,120.4666667,K3314,28
380,27.55,120.7166667,K3996,0
380,29.96666667,120.8333333,K4409,23
380,29.58333333,120.9166667,K4601,23
380,29.28333333,119.5333333,K6114,26
380,29.1,119.6,K6141,18
380,28.71278,121.6378,K8611,21
380,28.71278,121.6378,K8681,21
380,30.2,122.0333333,K9518,59
380,30.48333333,122.2666667,K9612,56
380,29.81666667,119.95,K1073,100
380,27.26666667,120.5166667,K3023,17
380,27.55,120.7166667,K3137,0
380,27.38333333,120.55,K3238,4
380,28.15,120.4666667,K3314,22
380,27.55,120.7166667,K3996,0
380,29.96666667,120.8333333,K4409,37
380,29.58333333,120.9166667,K4601,25
380,29.28333333,119.5333333,K6114,17
380,29.1,119.6,K6141,9
380,28.71278,121.6378,K8611,15
380,28.71278,121.6378,K8681,15
380,30.2,122.0333333,K9518,63
380,30.48333333,122.2666667,K9612,87
379,30.01666667,120.3,K1021,85
379,30.01666667,120.3,K1021,214
379,30.01666667,120.3,K1021,52
379,30.01666667,120.3,K1021,143
379,30.01666667,120.3,K1021,28
379,30.01666667,120.3,K1021,34
379,30.01666667,120.3,K1021,65
370,29.86666667,119.7666667,K1055,35
370,30.23333333,120.05,K1476,35
370,29.11666667,119.4,K6145,27
370,29.06666667,119.2833333,K7307,23
370,29.15222,121.4575,K8815,99
370,30.21666667,121.8833333,K9728,0
370,29.86666667,119.7666667,K1055,51
370,30.23333333,120.05,K1476,39
370,29.11666667,119.4,K6145,75
370,29.06666667,119.2833333,K7307,50
370,29.15222,121.4575,K8815,128
370,30.21666667,121.8833333,K9728,0
370,29.86666667,119.7666667,K1055,47
370,30.23333333,120.05,K1476,133
370,29.11666667,119.4,K6145,69
370,29.06666667,119.2833333,K7307,62
370,29.15222,121.4575,K8815,134
370,30.21666667,121.8833333,K9728,0
370,29.86666667,119.7666667,K1055,73
370,30.23333333,120.05,K1476,122
370,29.11666667,119.4,K6145,5
370,29.06666667,119.2833333,K7307,9
370,29.15222,121.4575,K8815,146
370,30.21666667,121.8833333,K9728,0
370,29.86666667,119.7666667,K1055,110
370,30.23333333,120.05,K1476,60
370,29.11666667,119.4,K6145,18
370,29.06666667,119.2833333,K7307,13
370,29.15222,121.4575,K8815,76
370,30.21666667,121.8833333,K9728,0
370,29.86666667,119.7666667,K1055,17
370,30.23333333,120.05,K1476,55
370,29.11666667,119.4,K6145,53
370,29.06666667,119.2833333,K7307,22
370,29.15222,121.4575,K8815,54
370,30.21666667,121.8833333,K9728,0
370,29.86666667,119.7666667,K1055,59
370,30.23333333,120.05,K1476,91
370,29.11666667,119.4,K6145,43
370,29.06666667,119.2833333,K7307,37
370,29.15222,121.4575,K8815,51
370,30.21666667,121.8833333,K9728,0
360,30.06666667,120.2,K1048,47
360,29.46666667,121.6833333,K2940,158
360,27.73333333,120.55,K3133,0
360,29.96666667,120.4166667,K4067,189
360,30.05,120.9333333,K4420,122
360,30.9,119.6166667,K5057,55
360,28.13333333,120.1166667,K9318,8
360,30.31666667,122.2333333,K9562,121
360,30.06666667,122.1666667,K9569,171
360,30.03333333,122.2833333,K9710,291
360,30.06666667,120.2,K1048,148
360,29.46666667,121.6833333,K2940,330
360,27.73333333,120.55,K3133,0
360,29.96666667,120.4166667,K4067,89
360,30.05,120.9333333,K4420,52
360,30.9,119.6166667,K5057,20
360,28.13333333,120.1166667,K9318,9
360,30.31666667,122.2333333,K9562,15
360,30.06666667,122.1666667,K9569,29
360,30.03333333,122.2833333,K9710,6
360,30.06666667,120.2,K1048,64
360,29.46666667,121.6833333,K2940,331
360,27.73333333,120.55,K3133,0
360,29.96666667,120.4166667,K4067,13
360,30.05,120.9333333,K4420,5
360,30.9,119.6166667,K5057,4
360,28.13333333,120.1166667,K9318,20
360,30.31666667,122.2333333,K9562,15
360,30.06666667,122.1666667,K9569,29
360,30.03333333,122.2833333,K9710,12
360,30.06666667,120.2,K1048,155
360,29.46666667,121.6833333,K2940,167
360,27.73333333,120.55,K3133,0
360,29.96666667,120.4166667,K4067,29
360,30.05,120.9333333,K4420,35
360,30.9,119.6166667,K5057,27
360,28.13333333,120.1166667,K9318,23
360,30.31666667,122.2333333,K9562,8
360,30.06666667,122.1666667,K9569,57
360,30.03333333,122.2833333,K9710,30
360,30.06666667,120.2,K1048,38
360,29.46666667,121.6833333,K2940,289
360,27.73333333,120.55,K3133,1
360,29.96666667,120.4166667,K4067,28
360,30.05,120.9333333,K4420,24
360,30.9,119.6166667,K5057,17
360,28.13333333,120.1166667,K9318,42
360,30.31666667,122.2333333,K9562,45
360,30.06666667,122.1666667,K9569,47
360,30.03333333,122.2833333,K9710,85
360,30.06666667,120.2,K1048,37
360,29.46666667,121.6833333,K2940,134
360,27.73333333,120.55,K3133,0
360,29.96666667,120.4166667,K4067,15
360,30.05,120.9333333,K4420,22
360,30.9,119.6166667,K5057,56
360,28.13333333,120.1166667,K9318,17
360,30.31666667,122.2333333,K9562,99
360,30.06666667,122.1666667,K9569,77
360,30.03333333,122.2833333,K9710,44
360,30.06666667,120.2,K1048,45
360,29.46666667,121.6833333,K2940,162
360,27.73333333,120.55,K3133,0
360,29.96666667,120.4166667,K4067,42
360,30.05,120.9333333,K4420,42
360,30.9,119.6166667,K5057,8
360,28.13333333,120.1166667,K9318,10
360,30.31666667,122.2333333,K9562,12
360,30.06666667,122.1666667,K9569,31
360,30.03333333,122.2833333,K9710,19
350,29.83333333,119.6666667,K1644,35
350,29.58333333,121.6666667,K2742,39
350,28.25,120.8166667,K3098,177
350,27.66666667,120.3833333,K3132,0
350,27.71722,120.4728,K3360,0
350,27.68333333,120.3666667,K3704,0
350,29.83333333,120.4333333,K4248,154
350,28.45722,121.3997,K8424,25
350,28.8675,121.5128,K8808,135
350,29.83333333,119.6666667,K1644,49
350,29.58333333,121.6666667,K2742,107
350,28.25,120.8166667,K3098,187
350,27.66666667,120.3833333,K3132,0
350,27.71722,120.4728,K3360,1
350,27.68333333,120.3666667,K3704,0
350,29.83333333,120.4333333,K4248,45
350,28.45722,121.3997,K8424,30
350,28.8675,121.5128,K8808,83
350,30.76666667,122.4333333,K9712,8
350,29.83333333,119.6666667,K1644,74
350,29.58333333,121.6666667,K2742,209
350,28.25,120.8166667,K3098,170
350,27.66666667,120.3833333,K3132,1
350,27.71722,120.4728,K3360,1
350,27.68333333,120.3666667,K3704,3
350,29.83333333,120.4333333,K4248,32
350,28.45722,121.3997,K8424,16
350,28.8675,121.5128,K8808,165
350,30.76666667,122.4333333,K9712,1
350,29.83333333,119.6666667,K1644,100
350,29.58333333,121.6666667,K2742,83
350,28.25,120.8166667,K3098,236
350,27.66666667,120.3833333,K3132,0
350,27.71722,120.4728,K3360,0
350,27.68333333,120.3666667,K3704,0
350,29.83333333,120.4333333,K4248,64
350,28.45722,121.3997,K8424,85
350,28.8675,121.5128,K8808,152
350,30.76666667,122.4333333,K9712,43
350,29.83333333,119.6666667,K1644,94
350,29.58333333,121.6666667,K2742,213
350,28.25,120.8166667,K3098,134
350,27.66666667,120.3833333,K3132,0
350,27.71722,120.4728,K3360,0
350,27.68333333,120.3666667,K3704,0
350,29.83333333,120.4333333,K4248,80
350,28.45722,121.3997,K8424,131
350,28.8675,121.5128,K8808,252
350,29.83333333,119.6666667,K1644,13
350,29.58333333,121.6666667,K2742,122
350,28.25,120.8166667,K3098,162
350,27.66666667,120.3833333,K3132,0
350,27.71722,120.4728,K3360,0
350,27.68333333,120.3666667,K3704,0
350,29.83333333,120.4333333,K4248,58
350,28.45722,121.3997,K8424,118
350,28.8675,121.5128,K8808,124
350,30.76666667,122.4333333,K9712,5
350,29.83333333,119.6666667,K1644,66
350,29.58333333,121.6666667,K2742,69
350,28.25,120.8166667,K3098,100
350,27.66666667,120.3833333,K3132,0
350,27.71722,120.4728,K3360,0
350,27.68333333,120.3666667,K3704,0
350,29.83333333,120.4333333,K4248,65
350,28.45722,121.3997,K8424,129
350,28.8675,121.5128,K8808,161
350,30.76666667,122.4333333,K9712,3
347,29.95,122.25,K9614,55
347,29.95,122.25,K9614,12
347,29.95,122.25,K9614,50
347,29.95,122.25,K9614,68
347,29.95,122.25,K9614,169
347,29.95,122.25,K9614,45
347,29.95,122.25,K9614,33
340,28.31666667,121.0166667,K3178,190
340,27.9,120.3833333,K3220,10
340,29.85,120.7333333,K4060,36
340,29.78333333,120.3333333,K4247,113
340,29.86666667,120.8666667,K4440,78
340,28.71583,121.7297,K8650,37
340,28.13333333,120.2833333,K9352,25
340,28.31666667,121.0166667,K3178,308
340,27.9,120.3833333,K3220,19
340,29.85,120.7333333,K4060,11
340,29.78333333,120.3333333,K4247,21
340,29.86666667,120.8666667,K4440,5
340,28.71583,121.7297,K8650,27
340,28.13333333,120.2833333,K9352,31
340,28.31666667,121.0166667,K3178,623
340,27.9,120.3833333,K3220,12
