IIiii,lat,lon,RR
K3245,28.0,120.63333333333334,20.428571428571427
K3246,27.966666666666665,120.68333333333337,18.142857142857142
K3247,27.533333333333335,120.23333333333333,0.2857142857142857
K3248,27.48333333333334,120.43333333333337,1.4285714285714286
K3249,27.333333333333336,120.39999999999999,12.714285714285714
K3250,27.216666666666665,120.48333333333333,15.142857142857142
K3251,27.5,120.53333333333332,0.2857142857142857
K3252,27.466666666666665,120.56666666666663,1.5714285714285714
K3253,27.25,120.45000000000002,19.142857142857142
K3254,27.283333333333335,120.41666666666666,17.428571428571427
K3255,27.416666666666664,121.06666666666663,0.0
K3256,28.01666666666666,120.73333333333333,34.142857142857146
K3257,27.86666666666667,120.81666666666663,28.857142857142858
K3258,27.98333333333334,120.71666666666668,21.714285714285715
K3259,28.083333333333336,120.53333333333332,11.428571428571429
K3260,27.949999999999996,120.73333333333333,22.0
K3261,28.0,120.63333333333334,16.857142857142858
K3262,28.033333333333335,120.5,8.857142857142858
K3263,27.400000000000002,120.63333333333334,5.142857142857143
K3264,28.466666666666665,121.06666666666666,41.75
K3265,28.26666666666666,121.11666666666666,277.2857142857143
K3266,28.033333333333335,120.88333333333334,76.71428571428571
K3267,27.333333333333336,120.39999999999999,21.0
K3268,27.916666666666664,120.66666666666666,7.142857142857143
K3269,27.550000000000004,120.51666666666667,0.2857142857142857
K3270,27.166666666666664,120.51666666666667,0.0
K3271,27.48333333333334,120.60000000000001,6.714285714285714
K3272,27.466666666666665,120.20000000000002,0.14285714285714285
K3273,28.48333333333334,120.58333333333334,165.0
K3274,28.23639,120.81719999999999,153.71428571428572
K3275,28.26666666666666,120.56666666666663,46.285714285714285
K3276,28.300000000000004,120.66666666666666,116.85714285714286
K3277,27.900000000000002,119.89999999999999,20.714285714285715
K3278,28.0,120.73333333333333,25.0
K3279,28.01666666666666,120.63333333333334,13.285714285714286
K3280,27.88333333333333,120.79999999999998,27.142857142857142
K3281,27.833333333333336,120.76666666666667,8.428571428571429
K3282,27.933333333333334,120.85000000000001,40.57142857142857
K3283,27.683333333333334,120.54999999999998,0.2857142857142857
K3284,27.716666666666665,120.64999999999999,1.4285714285714286
K3285,27.783333333333335,120.66666666666666,3.4285714285714284
K3286,27.783333333333335,120.61666666666666,0.8571428571428571
K3287,27.48333333333334,119.93333333333337,18.571428571428573
K3288,27.433333333333334,120.01666666666667,11.285714285714286
K3289,27.566666666666666,120.48333333333333,0.14285714285714285
K3290,27.533333333333335,120.38333333333334,0.14285714285714285
K3291,27.48333333333334,120.61666666666666,0.2857142857142857
K3292,27.783333333333335,120.08333333333334,5.571428571428571
K3293,28.11666666666667,120.96666666666668,133.57142857142858
K3294,27.583333333333336,120.23333333333333,1.0
K3297,27.166666666666664,120.43333333333337,20.285714285714285
K3298,27.816666666666666,121.10000000000001,118.14285714285714
K3299,27.949999999999996,120.61666666666666,5.857142857142857
K3300,27.966666666666665,121.18333333333337,94.85714285714286
K3301,27.816666666666666,121.20000000000002,45.42857142857143
K3302,27.816666666666666,121.13333333333334,121.57142857142857
K3303,27.816666666666666,121.11666666666666,203.42857142857142
K3304,27.816666666666666,121.14999999999999,94.28571428571429
K3305,27.599999999999998,120.56666666666663,0.14285714285714285
K3306,27.599999999999998,120.46666666666668,0.2857142857142857
K3307,28.166666666666664,121.03333333333332,168.85714285714286
K3308,27.666666666666664,120.61666666666666,1.2857142857142858
K3309,27.833333333333336,121.16666666666666,121.57142857142857
K3310,28.11666666666667,120.70000000000002,51.857142857142854
K3311,28.166666666666664,120.76666666666667,79.57142857142857
K3312,28.199999999999996,120.64999999999999,68.71428571428571
K3313,28.466666666666665,120.95,417.1666666666667
K3314,28.150000000000002,120.46666666666668,16.142857142857142
K3315,28.199999999999996,120.60000000000001,43.714285714285715
K3316,28.066666666666666,120.76666666666667,50.42857142857143
K3317,27.75,120.71666666666668,5.285714285714286
K3318,27.333333333333336,120.58333333333334,5.142857142857143
K3319,27.63333333333333,120.23333333333333,1.2857142857142858
K3320,27.98333333333334,121.10000000000001,165.57142857142858
K3321,28.150000000000002,120.68333333333337,69.14285714285714
K3322,28.166666666666664,120.70000000000002,50.0
K3323,27.75,120.70000000000002,3.142857142857143
K3324,27.783333333333335,120.56666666666663,0.0
K3325,28.23333333333334,121.13333333333334,221.42857142857142
K3326,28.166666666666664,120.98333333333333,174.42857142857142
K3327,28.533333333333335,120.51666666666667,263.85714285714283
K3328,28.566666666666666,120.45000000000002,249.42857142857142
K3329,28.099999999999998,120.64999999999999,27.857142857142858
K3330,28.449999999999996,120.83333333333334,193.14285714285714
K3331,28.51666666666666,120.79999999999998,273.2857142857143
K3332,28.316666666666666,120.75,79.71428571428571
K3333,28.300000000000004,120.48333333333333,38.857142857142854
K3334,28.316666666666666,120.61666666666666,94.71428571428571
K3335,28.26666666666666,120.43333333333337,51.57142857142857
K3336,28.099999999999998,120.73333333333333,32.142857142857146
K3337,28.36666666666667,120.86666666666666,265.7142857142857
K3338,28.300000000000004,120.85000000000001,289.2857142857143
K3339,27.48333333333334,120.51666666666667,1.4285714285714286
K3340,27.150000000000002,120.46666666666668,0.0
K3341,27.36666666666667,119.86666666666666,19.285714285714285
K3342,27.466666666666665,119.86666666666666,17.285714285714285
K3343,27.550000000000004,120.03333333333332,12.0
K3344,27.333333333333336,119.93333333333337,9.571428571428571
K3345,27.550000000000004,119.91666666666666,5.714285714285714
K3346,27.566666666666666,119.71666666666668,2.2857142857142856
K3347,27.916666666666664,121.10000000000001,66.85714285714286
K3348,27.559169999999998,120.08029999999998,10.0
K3349,27.973890000000004,121.12530000000001,140.14285714285714
K3350,27.96472,121.1358,159.57142857142858
K3351,27.97778,121.0639,82.0
K3352,27.933889999999998,121.21720000000002,112.42857142857143
K3353,27.922500000000007,121.16610000000001,0.0
K3354,27.748889999999996,121.1689,0.0
K3355,27.824170000000002,121.17420000000001,136.0
K3356,28.22583,120.99890000000002,159.85714285714286
K3357,28.52194,121.1453,305.14285714285717
K3358,28.158889999999992,121.0647,169.71428571428572
K3359,27.960559999999994,120.24919999999999,6.0
K3360,27.71722,120.4728,0.2857142857142857
K3361,27.6172,121.12530000000001,0.0
K3362,28.134999999999998,120.63390000000001,55.857142857142854
K3363,28.461109999999998,120.77060000000003,128.14285714285714
K3365,28.5525,120.7453,272.6666666666667
K3366,28.49139,120.6164,198.42857142857142
K3367,28.35583,120.86080000000001,234.28571428571428
K3368,28.37222,120.8144,97.4
K3369,28.406110000000005,120.4311,114.28571428571429
K3370,28.06806,120.80500000000004,64.14285714285714
K3371,28.188610000000004,120.46749999999999,21.428571428571427
K3506,27.75,120.89999999999999,0.0
K3551,27.583333333333336,120.36666666666666,0.0
K3601,27.833333333333332,120.45,0.0
K3602,27.75,120.46666666666667,0.5
K3604,27.883333333333333,120.0,0.0
K3606,27.8,120.06666666666666,0.0
K3609,27.716666666666665,120.21666666666667,0.0
K3611,27.833333333333336,120.46666666666668,0.0
K3612,27.76666666666666,120.46666666666668,0.2857142857142857
K3613,28.066666666666666,120.75,46.42857142857143
K3617,27.833333333333332,120.33333333333333,0.0
K3618,27.833333333333332,121.15,7.0
K3619,27.583333333333336,119.78333333333332,0.0
K3620,27.333333333333336,119.93333333333337,10.714285714285714
K3622,28.26666666666666,120.58333333333334,41.714285714285715
K3623,27.833333333333336,120.51666666666667,1.0
K3651,27.8,120.03333333333333,0.0
K3652,27.75,119.71666666666667,0.5
K3653,27.4333,120.18,2.5
K3654,27.683333333333334,120.56666666666666,0.0
K3701,27.61666666666667,120.04999999999998,1.1428571428571428
K3702,27.908060000000003,120.19169999999998,9.428571428571429
K3703,27.79333,119.89830000000003,20.714285714285715
K3704,27.683333333333334,120.36666666666666,0.42857142857142855
K3705,27.683333333333334,120.18333333333337,1.7142857142857142
K3706,27.666666666666664,120.25,1.0
K3707,27.583333333333336,120.16666666666666,8.714285714285714
K3708,27.63333333333333,120.29999999999998,0.2857142857142857
K3709,27.666666666666664,120.46666666666668,0.5714285714285714
K3710,28.050000000000004,120.66666666666666,32.857142857142854
K3711,28.099999999999998,120.60000000000001,43.714285714285715
K3712,28.466666666666665,120.51666666666667,137.85714285714286
K3713,28.416666666666664,120.51666666666667,92.14285714285714
K3714,28.38333333333333,120.66666666666666,106.57142857142857
K3715,28.26666666666666,120.75,106.0
K3716,27.800000000000004,120.5,0.2857142857142857
K3717,27.900000000000002,120.41666666666666,3.5714285714285716
K3718,27.61666666666667,119.83333333333334,3.4285714285714284
K3719,27.51666666666666,119.86666666666666,9.285714285714286
K3720,27.550000000000004,119.78333333333332,6.857142857142857
K3721,27.599999999999998,120.63333333333334,3.4285714285714284
K3722,27.966666666666665,119.96666666666668,28.714285714285715
K3723,27.88333333333333,120.08333333333334,35.857142857142854
K3724,27.916666666666664,120.21666666666668,9.0
K3911,28.01666666666666,120.60000000000001,15.571428571428571
K3912,28.0,120.66666666666666,21.571428571428573
K3913,28.050000000000004,120.66666666666666,33.142857142857146
K3914,27.48333333333334,119.73333333333333,7.857142857142857
K3990,27.507219999999997,120.3025,0.0
K3991,27.466666666666665,121.08333333333334,11.285714285714286
K3992,27.416666666666664,121.06666666666663,0.0
K3993,27.966666666666665,120.70000000000002,0.0
K3996,27.550000000000004,120.71666666666668,0.0
K3997,27.63333333333333,121.20000000000002,23.142857142857142
K3998,27.833333333333336,121.04999999999998,95.85714285714286
K4001,30.183333333333334,120.68333333333337,66.0
K4002,30.083333333333336,120.5,60.142857142857146
K4003,30.066666666666666,120.35000000000001,77.0
K4004,29.783333333333335,120.66666666666666,41.857142857142854
K4005,30.183333333333334,120.78333333333332,67.71428571428571
K4006,30.066666666666666,120.61666666666666,45.857142857142854
K4009,30.01666666666666,120.71666666666668,31.571428571428573
K4010,29.933333333333334,120.56666666666663,41.857142857142854
K4011,29.699999999999996,120.51666666666667,99.57142857142857
K4013,30.150000000000002,120.36666666666666,74.85714285714286
K4014,29.949999999999996,120.43333333333337,48.0
K4015,29.816666666666666,120.54999999999998,58.0
K4017,29.900000000000002,120.63333333333334,41.285714285714285
K4018,30.13333333333333,120.63333333333334,55.57142857142857
K4019,29.900000000000002,120.48333333333333,38.57142857142857
K4020,29.966666666666665,120.71666666666668,19.428571428571427
K4021,29.800000000000004,120.58333333333334,42.142857142857146
K4023,30.01666666666666,120.54999999999998,39.42857142857143
K4024,29.98333333333334,120.56666666666663,34.857142857142854
K4025,29.966666666666665,120.60000000000001,18.428571428571427
K4026,30.0,120.63333333333334,30.142857142857142
K4027,30.23333333333334,120.73333333333333,68.28571428571429
K4028,29.716666666666665,120.71666666666668,60.57142857142857
K4030,30.099999999999998,120.48333333333333,65.0
K4031,30.150000000000002,120.5,44.57142857142857
K4032,30.11666666666667,120.53333333333332,58.285714285714285
K4033,30.066666666666666,120.70000000000002,33.857142857142854
K4034,29.98333333333334,120.5,29.428571428571427
K4035,30.13333333333333,120.39999999999999,62.285714285714285
K4036,30.066666666666666,120.43333333333337,55.42857142857143
K4037,30.050000000000004,120.5,56.714285714285715
K4038,29.98333333333334,120.58333333333334,34.42857142857143
K4039,30.033333333333335,120.56666666666663,37.857142857142854
K4040,30.033333333333335,120.60000000000001,35.42857142857143
K4041,30.01666666666666,120.58333333333334,33.0
K4042,29.98333333333334,120.58333333333334,28.142857142857142
K4043,30.066666666666666,120.64999999999999,47.714285714285715
K4044,30.050000000000004,120.51666666666667,42.285714285714285
K4046,30.11666666666667,120.61666666666666,0.0
K4047,30.0,120.63333333333334,0.0
K4048,30.01666666666666,120.70000000000002,33.285714285714285
K4049,30.066666666666666,120.5,0.0
K4050,29.75,120.53333333333332,80.71428571428571
K4051,30.0,120.61666666666666,30.428571428571427
K4052,29.966666666666665,120.71666666666668,0.0
K4054,29.966666666666665,120.61666666666666,35.57142857142857
K4055,29.916666666666664,120.75,40.857142857142854
K4057,30.23333333333334,120.71666666666668,80.14285714285714
K4058,30.183333333333334,120.66666666666666,53.57142857142857
K4059,29.849999999999998,120.58333333333334,52.285714285714285
K4060,29.849999999999998,120.73333333333333,18.285714285714285
K4061,30.099999999999998,120.35000000000001,66.42857142857143
K4062,30.033333333333335,120.36666666666666,89.42857142857143
K4063,29.949999999999996,120.63333333333334,34.142857142857146
K4064,29.75,120.70000000000002,60.714285714285715
K4065,29.816666666666666,120.64999999999999,35.285714285714285
K4066,29.933333333333334,120.63333333333334,33.857142857142854
K4067,29.966666666666665,120.41666666666666,57.857142857142854
K4068,30.13333333333333,120.29999999999998,39.57142857142857
K4069,29.98333333333334,120.39999999999999,73.42857142857143
K4071,29.88333333333333,120.68333333333337,43.57142857142857
K4081,30.033333333333335,120.58333333333334,42.0
K4082,29.98333333333334,120.75,29.857142857142858
K4083,30.0,120.68333333333337,29.285714285714285
K4084,29.933333333333334,120.54999999999998,40.57142857142857
K4085,29.98333333333334,120.46666666666668,49.142857142857146
K4086,30.01666666666666,120.60000000000001,38.857142857142854
K4087,30.033333333333335,120.68333333333337,36.142857142857146
K4088,29.76666666666666,120.73333333333333,45.285714285714285
K4089,29.88333333333333,120.51666666666667,65.42857142857143
K4090,29.73333333333334,120.56666666666663,85.14285714285714
K4091,30.050000000000004,120.46666666666668,49.285714285714285
K4092,30.09,120.58000000000001,51.857142857142854
K4093,30.050000000000004,120.37,81.0
K4094,29.979999999999997,120.54999999999998,38.42857142857143
K4095,29.75,120.62,4.857142857142857
K4096,30.099999999999998,120.39999999999999,71.57142857142857
K4201,29.73333333333334,120.39999999999999,59.42857142857143
K4202,29.833333333333336,120.31666666666663,40.285714285714285
K4203,29.76666666666666,120.18333333333337,45.42857142857143
K4204,29.833333333333336,120.25,39.285714285714285
K4205,29.816666666666666,120.11666666666666,64.71428571428571
K4206,29.666666666666664,120.13333333333334,51.285714285714285
K4207,29.73333333333334,119.98333333333333,87.28571428571429
K4208,29.400000000000002,120.29999999999998,40.42857142857143
K4209,29.566666666666666,120.43333333333337,52.285714285714285
K4210,29.61666666666667,120.33333333333334,44.857142857142854
K4211,29.933333333333334,120.33333333333334,63.285714285714285
K4212,29.88333333333333,120.36666666666666,59.0
K4213,29.86666666666667,120.38333333333334,49.57142857142857
K4214,29.5,120.33333333333334,48.142857142857146
K4215,29.699999999999996,120.41666666666666,67.85714285714286
K4216,29.583333333333336,120.18333333333337,51.857142857142854
K4217,29.650000000000002,120.06666666666663,59.285714285714285
K4218,29.683333333333334,120.38333333333334,48.42857142857143
K4219,29.51666666666666,120.26666666666667,53.714285714285715
K4220,29.73333333333334,120.13333333333334,53.857142857142854
K4221,29.933333333333334,120.21666666666668,45.857142857142854
K4222,29.566666666666666,120.06666666666663,51.0
K4223,29.61666666666667,120.28333333333332,41.42857142857143
K4224,29.833333333333336,120.38333333333334,41.42857142857143
K4225,29.63333333333333,120.20000000000002,54.285714285714285
K4226,29.666666666666664,120.06666666666663,55.57142857142857
K4227,29.73333333333334,120.48333333333333,89.85714285714286
K4229,29.73333333333334,120.18333333333337,0.0
K4230,29.699999999999996,120.5,87.28571428571429
K4231,29.699999999999996,120.25,0.0
K4232,29.699999999999996,120.35000000000001,56.714285714285715
K4233,29.550000000000004,120.28333333333332,41.0
K4234,29.73333333333334,120.04999999999998,101.0
K4235,29.5,120.39999999999999,46.857142857142854
K4236,29.433333333333334,120.33333333333334,53.42857142857143
K4237,29.533333333333335,120.35000000000001,50.42857142857143
K4238,29.533333333333335,120.29999999999998,32.285714285714285
K4239,29.599999999999998,120.23333333333333,40.42857142857143
K4240,29.833333333333336,120.21666666666668,50.857142857142854
K4241,29.75,120.06666666666663,85.14285714285714
K4247,29.783333333333335,120.33333333333334,43.0
K4248,29.833333333333336,120.43333333333337,71.14285714285714
K4250,29.86666666666667,120.28333333333332,46.857142857142854
K4251,29.900000000000002,120.23333333333333,58.285714285714285
K4252,29.650000000000002,120.46666666666668,71.14285714285714
K4253,29.51666666666666,120.43333333333337,43.714285714285715
K4254,29.583333333333336,120.38333333333334,51.142857142857146
K4263,29.48333333333334,120.43333333333337,64.71428571428571
K4264,29.466666666666665,120.31666666666663,43.714285714285715
K4265,29.533333333333335,120.10000000000001,44.42857142857143
K4266,29.833333333333336,120.03333333333332,117.28571428571429
K4267,29.816666666666666,120.36666666666666,43.142857142857146
K4268,29.666666666666664,120.33333333333334,41.0
K4269,29.583333333333336,120.01666666666667,80.85714285714286
K4270,29.599999999999998,120.03333333333332,81.14285714285714
K4271,29.800000000000004,120.45000000000002,58.57142857142857
K4272,29.583333333333336,120.46666666666668,59.714285714285715
K4273,29.566666666666666,120.46666666666668,2.5714285714285716
K4301,29.566666666666666,120.10000000000001,25.857142857142858
K4402,29.933333333333334,120.95000000000002,48.142857142857146
K4403,29.800000000000004,120.86666666666666,31.428571428571427
K4404,30.033333333333335,120.88333333333334,55.285714285714285
K4405,29.816666666666666,121.04999999999998,119.71428571428571
K4406,29.800000000000004,121.01666666666667,112.85714285714286
K4407,30.13333333333333,120.91666666666666,54.0
K4408,29.86666666666667,120.78333333333332,24.428571428571427
K4409,29.966666666666665,120.83333333333334,30.857142857142858
K4410,29.966666666666665,120.93333333333337,38.714285714285715
K4411,30.099999999999998,120.78333333333332,45.714285714285715
K4412,29.783333333333335,121.01666666666667,120.71428571428571
K4413,29.88333333333333,120.96666666666668,108.71428571428571
K4414,29.916666666666664,120.85000000000001,44.0
K4416,30.11666666666667,120.70000000000002,37.142857142857146
K4418,29.949999999999996,121.03333333333332,81.42857142857143
K4419,30.083333333333336,120.76666666666667,39.57142857142857
K4420,30.050000000000004,120.93333333333337,43.142857142857146
K4421,30.0,120.81666666666663,33.142857142857146
K4422,29.966666666666665,120.81666666666663,4.0
K4423,30.01666666666666,121.0,63.142857142857146
K4424,30.099999999999998,120.85000000000001,30.142857142857142
K4426,30.050000000000004,120.81666666666663,0.0
K4427,29.73333333333334,120.89999999999999,70.71428571428571
K4428,29.75,120.96666666666668,116.28571428571429
K4429,30.0,120.88333333333334,41.142857142857146
K4430,30.033333333333335,120.86666666666666,53.142857142857146
K4431,30.033333333333335,120.85000000000001,49.0
K4432,30.033333333333335,120.88333333333334,60.142857142857146
K4433,30.033333333333335,120.83333333333334,45.285714285714285
K4434,30.0,120.83333333333334,23.0
K4435,29.849999999999998,121.03333333333332,130.0
K4436,29.966666666666665,120.96666666666668,56.285714285714285
K4437,29.849999999999998,120.93333333333337,71.14285714285714
K4438,29.783333333333335,120.93333333333337,103.42857142857143
K4439,29.933333333333334,120.78333333333332,35.57142857142857
K4440,29.86666666666667,120.86666666666666,50.714285714285715
K4441,29.800000000000004,121.08333333333334,157.85714285714286
K4443,29.783333333333335,121.04999999999998,153.14285714285714
K4449,29.800000000000004,120.70000000000002,37.142857142857146
K4454,30.033333333333335,120.96666666666668,66.42857142857143
K4455,29.98333333333334,121.06666666666663,86.42857142857143
K4456,29.916666666666664,120.91666666666666,63.285714285714285
K4457,29.916666666666664,121.0,47.714285714285715
K4458,29.76666666666666,120.98333333333333,105.14285714285714
K4459,29.88333333333333,120.98333333333333,102.57142857142857
K4601,29.583333333333336,120.91666666666666,23.857142857142858
K4602,29.599999999999998,121.04999999999998,93.0
K4603,29.433333333333334,120.58333333333334,39.42857142857143
K4604,29.550000000000004,120.54999999999998,30.571428571428573
K4605,29.5,120.76666666666667,26.428571428571427
K4606,29.716666666666665,120.93333333333337,58.142857142857146
K4607,29.73333333333334,120.81666666666663,54.142857142857146
K4608,29.433333333333334,120.68333333333337,35.0
K4609,29.61666666666667,120.91666666666666,28.285714285714285
K4610,29.650000000000002,120.61666666666666,41.857142857142854
K4611,29.650000000000002,120.53333333333332,72.42857142857143
K4612,29.650000000000002,120.98333333333333,71.57142857142857
K4613,29.349999999999998,120.61666666666666,8.285714285714286
K4615,29.666666666666664,120.78333333333332,19.428571428571427
K4616,29.51666666666666,120.64999999999999,19.428571428571427
K4617,29.63333333333333,120.60000000000001,26.0
K4618,29.566666666666666,121.04999999999998,77.28571428571429
K4619,29.550000000000004,120.81666666666663,24.571428571428573
K4620,29.599999999999998,120.53333333333332,36.714285714285715
K4621,29.650000000000002,120.81666666666663,28.714285714285715
K4622,29.550000000000004,120.76666666666667,21.285714285714285
K4625,29.550000000000004,120.98333333333333,50.42857142857143
K4626,29.650000000000002,120.88333333333334,27.0
K4627,29.816666666666666,120.83333333333334,28.857142857142858
K4630,29.63333333333333,120.78333333333332,20.285714285714285
K4631,29.400000000000002,120.61666666666666,43.857142857142854
K4632,29.48333333333334,120.61666666666666,26.285714285714285
K4633,29.51666666666666,120.60000000000001,21.571428571428573
K4634,29.5,120.70000000000002,28.142857142857142
K4635,29.583333333333336,120.64999999999999,13.857142857142858
K4636,29.5,120.96666666666668,49.857142857142854
K4637,29.683333333333334,120.71666666666668,48.42857142857143
K4638,29.699999999999996,120.63333333333334,83.14285714285714
K4639,29.699999999999996,120.85000000000001,37.42857142857143
K4640,29.63333333333333,120.75,18.857142857142858
K4641,29.566666666666666,120.78333333333332,17.142857142857142
K4642,29.566666666666666,120.71666666666668,19.428571428571427
K4643,29.583333333333336,120.86666666666666,18.0
K4644,29.783333333333335,120.78333333333332,46.285714285714285
K4645,29.76666666666666,120.83333333333334,79.42857142857143
K4646,29.48333333333334,120.53333333333332,25.857142857142858
K4647,29.466666666666665,120.61666666666666,24.857142857142858
K4648,29.67000000000001,120.80999999999997,29.0
K4671,29.699999999999996,120.78999999999999,53.0
K4672,29.539999999999996,120.86,25.0
K4673,29.400000000000002,120.68000000000004,63.42857142857143
K4674,29.710000000000004,120.62,63.714285714285715
K4675,29.53,120.52999999999999,38.142857142857146
K4676,29.62,121.08000000000001,141.14285714285714
K4701,29.599999999999998,120.70000000000002,11.571428571428571
K4801,29.283333333333335,120.81666666666663,98.0
K4802,29.349999999999998,120.93333333333337,129.28571428571428
K4803,29.48333333333334,120.98333333333333,57.0
K4804,29.466666666666665,121.13333333333334,145.42857142857142
K4805,29.36666666666667,120.78333333333332,47.714285714285715
K4807,29.416666666666664,121.16666666666666,208.28571428571428
K4808,29.36666666666667,121.10000000000001,214.57142857142858
K4810,29.433333333333334,120.85000000000001,51.0
K4811,29.333333333333336,120.83333333333334,0.0
K4812,29.533333333333335,120.98333333333333,51.714285714285715
K4813,29.466666666666665,120.79999999999998,22.285714285714285
K4814,29.416666666666664,120.76666666666667,58.857142857142854
K4815,29.449999999999996,120.93333333333337,49.57142857142857
K4816,29.5,120.88333333333334,33.857142857142854
K4817,29.466666666666665,121.01666666666667,87.85714285714286
K4818,29.48333333333334,120.89999999999999,37.285714285714285
K4821,29.300000000000004,120.78333333333332,83.14285714285714
K4822,29.400000000000002,120.88333333333334,77.85714285714286
K4823,29.416666666666664,120.93333333333337,69.28571428571429
K4824,29.51666666666666,121.21666666666668,78.85714285714286
K4825,29.416666666666664,121.0,93.0
K4826,29.416666666666664,121.04999999999998,57.0
K4827,29.300000000000004,120.93333333333337,133.71428571428572
K4829,29.336700000000004,121.10000000000001,219.28571428571428
K4831,29.550000000000004,121.13333333333334,86.85714285714286
K4832,29.336700000000004,121.03330000000003,169.57142857142858
K4833,29.5,120.88333333333334,34.142857142857146
K4834,29.38333333333333,120.79999999999998,83.0
K4841,29.333333333333332,120.71666666666668,71.33333333333333
K4846,29.316666666666666,120.53333333333332,145.85714285714286
K4847,29.38333333333333,120.51666666666667,78.85714285714286
K4848,29.48333333333334,120.96666666666668,49.285714285714285
K4849,29.466666666666665,120.0,72.71428571428571
K4850,29.51666666666666,120.96666666666668,13.714285714285714
K4851,29.48333333333334,120.91666666666666,38.857142857142854
K4852,29.51666666666666,120.83333333333334,32.0
K4853,29.449999999999996,120.78333333333332,37.42857142857143
K4854,29.48333333333334,120.81666666666663,32.42857142857143
K4901,29.36666666666667,121.16666666666666,266.42857142857144
K5001,30.933333333333334,120.25,13.857142857142858
K5002,30.966666666666665,120.10000000000001,14.142857142857142
K5003,30.716666666666665,120.16666666666666,12.0
K5004,30.86666666666667,120.41666666666666,20.857142857142858
K5005,30.599999999999998,119.86666666666666,25.714285714285715
K5006,30.63333333333333,119.86666666666666,44.42857142857143
K5007,30.849999999999998,120.10000000000001,19.0
K5008,30.716666666666665,120.41666666666666,21.0
K5009,30.650000000000002,120.01666666666667,29.571428571428573
K5010,31.099999999999998,119.73333333333333,53.857142857142854
K5011,31.11666666666667,119.86666666666666,31.857142857142858
K5012,30.900000000000002,119.64999999999999,33.714285714285715
K5013,30.833333333333336,119.89999999999999,26.714285714285715
K5014,30.73333333333334,119.76666666666667,60.285714285714285
K5015,30.783333333333335,119.64999999999999,46.857142857142854
K5016,30.583333333333336,119.56666666666663,52.42857142857143
K5017,30.5,119.36666666666666,69.85714285714286
K5018,30.466666666666665,119.58333333333334,151.42857142857142
K5019,30.63333333333333,120.06666666666663,28.857142857142858
K5020,30.650000000000002,120.18333333333337,25.142857142857142
K5021,30.599999999999998,119.83333333333334,64.28571428571429
K5022,30.433333333333334,120.04999999999998,49.42857142857143
K5023,30.783333333333335,120.33333333333334,17.571428571428573
K5024,30.833333333333336,120.26666666666667,23.714285714285715
K5025,30.933333333333334,120.29999999999998,14.571428571428571
K5026,30.783333333333335,120.16666666666666,17.0
K5027,31.150000000000002,119.91666666666666,19.285714285714285
K5028,30.916666666666664,119.73333333333333,33.857142857142854
K5029,30.466666666666665,119.66666666666666,62.42857142857143
K5030,30.583333333333332,119.38333333333334,54.0
K5031,30.61666666666667,120.28333333333332,31.142857142857142
K5032,30.51666666666666,120.26666666666667,43.0
K5033,30.783333333333335,120.0,34.714285714285715
K5034,30.800000000000004,120.43333333333337,21.0
K5035,30.916666666666664,120.01666666666667,45.0
K5036,30.5,120.11666666666666,45.857142857142854
K5037,30.550000000000004,120.08333333333334,40.42857142857143
K5038,30.550000000000004,120.23333333333333,35.42857142857143
K5039,31.01666666666666,119.78333333333332,45.42857142857143
K5040,31.066666666666666,119.66666666666666,37.142857142857146
K5041,31.033333333333335,119.98333333333333,20.428571428571427
K5042,30.699999999999996,119.95000000000002,39.714285714285715
K5043,30.666666666666664,119.91666666666666,39.57142857142857
K5044,30.76666666666666,119.53333333333332,43.142857142857146
K5045,30.800000000000004,119.76666666666667,44.42857142857143
K5046,30.449999999999996,119.60000000000001,129.85714285714286
K5047,30.566666666666666,119.73333333333333,49.42857142857143
K5048,30.716666666666665,119.85000000000001,53.142857142857146
K5049,30.833333333333336,119.61666666666666,52.142857142857146
K5050,30.699999999999996,120.31666666666663,24.857142857142858
K5051,31.01666666666666,120.16666666666666,0.0
K5052,30.63333333333333,119.56666666666663,40.57142857142857
K5053,30.51666666666666,119.46666666666668,111.42857142857143
K5054,30.550000000000004,119.56666666666663,66.28571428571429
K5055,30.5,119.66666666666666,50.285714285714285
K5056,30.63333333333333,119.5,49.142857142857146
K5057,30.900000000000002,119.61666666666666,26.714285714285715
K5058,30.916666666666664,119.81666666666663,52.714285714285715
K5059,31.13333333333333,119.81666666666663,42.142857142857146
K5060,30.949999999999996,120.03333333333332,33.0
K5061,30.833333333333336,120.21666666666668,16.142857142857142
K5062,30.716666666666665,120.04999999999998,26.571428571428573
K5063,30.86666666666667,120.26666666666667,23.0
K5064,30.716666666666665,120.26666666666667,20.571428571428573
K5065,30.683333333333334,120.23333333333333,25.571428571428573
K5066,30.833333333333336,120.08333333333334,24.142857142857142
K5067,30.86666666666667,120.11666666666666,20.428571428571427
K5068,30.86666666666667,120.11666666666666,22.571428571428573
K5069,30.916666666666664,120.04999999999998,30.285714285714285
K5070,30.98333333333334,119.64999999999999,35.714285714285715
K5071,30.800000000000004,119.86666666666666,42.57142857142857
K5072,30.900000000000002,120.10000000000001,24.0
K5073,30.88333333333333,120.08333333333334,24.714285714285715
K5074,31.11666666666667,119.68333333333337,51.142857142857146
K5075,30.949999999999996,119.98333333333333,52.0
K5076,30.916666666666664,119.91666666666666,58.714285714285715
