,Height,lat,lon,IIiii,RR
16734,1110,28.88333333,118.4833333,K7217,16
16741,1110,29.01666667,118.4666667,K7226,5
17038,1110,29.06778,121.1947,K8714,167
17136,1110,28.51666667,119.75,K9001,27
17335,1110,28.5,119.8333333,K9222,37
17694,1110,29.58333333,119.3,K1115,7
18005,1110,30.08333333,119.2,K1618,30
18081,1110,29.33333333,119.0666667,K1725,0
18347,1110,29.43333333,121.7166667,K2912,44
18871,1110,29.56666667,120.4333333,K4209,36
19319,1110,29.15,120.3166667,K6017,19
19522,1110,29.22,120.39,K6237,17
19662,1110,28.88333333,118.4833333,K7217,65
19669,1110,29.01666667,118.4666667,K7226,24
19966,1110,29.06778,121.1947,K8714,244
20064,1110,28.51666667,119.75,K9001,67
20263,1110,28.5,119.8333333,K9222,16
51,1100,30.15,119.9833333,K1052,22
133,1100,29.61666667,118.95,K1135,2
300,1100,29.51666667,118.7666667,K1311,15
361,1100,30.18333333,119.95,K1406,43
1307,1100,29.66666667,120.0666667,K4226,134
1825,1100,28.85,119.95,K6104,33
1909,1100,28.86666667,120.0333333,K6200,12
2120,1100,29.13333333,118.95,K7402,7
2569,1100,28.16666667,120.35,K9086,18
2983,1100,30.15,119.9833333,K1052,33
3065,1100,29.61666667,118.95,K1135,12
3232,1100,29.51666667,118.7666667,K1311,15
3293,1100,30.18333333,119.95,K1406,47
4239,1100,29.66666667,120.0666667,K4226,90
4758,1100,28.85,119.95,K6104,2
4842,1100,28.86666667,120.0333333,K6200,3
5052,1100,29.13333333,118.95,K7402,10
5500,1100,28.16666667,120.35,K9086,34
5914,1100,30.15,119.9833333,K1052,107
5996,1100,29.61666667,118.95,K1135,12
6163,1100,29.51666667,118.7666667,K1311,34
6223,1100,30.18333333,119.95,K1406,116
7179,1100,29.66666667,120.0666667,K4226,8
7698,1100,28.85,119.95,K6104,24
7782,1100,28.86666667,120.0333333,K6200,18
7992,1100,29.13333333,118.95,K7402,29
8440,1100,28.16666667,120.35,K9086,24
8855,1100,30.15,119.9833333,K1052,118
8937,1100,29.61666667,118.95,K1135,1
9104,1100,29.51666667,118.7666667,K1311,12
9165,1100,30.18333333,119.95,K1406,173
10111,1100,29.66666667,120.0666667,K4226,48
10630,1100,28.85,119.95,K6104,50
10714,1100,28.86666667,120.0333333,K6200,25
10925,1100,29.13333333,118.95,K7402,11
11373,1100,28.16666667,120.35,K9086,47
11787,1100,30.15,119.9833333,K1052,57
11869,1100,29.61666667,118.95,K1135,16
12036,1100,29.51666667,118.7666667,K1311,23
12097,1100,30.18333333,119.95,K1406,98
13038,1100,29.66666667,120.0666667,K4226,54
13557,1100,28.85,119.95,K6104,39
13641,1100,28.86666667,120.0333333,K6200,15
13852,1100,29.13333333,118.95,K7402,1
14298,1100,28.16666667,120.35,K9086,42
14712,1100,30.15,119.9833333,K1052,54
14794,1100,29.61666667,118.95,K1135,31
14961,1100,29.51666667,118.7666667,K1311,31
15022,1100,30.18333333,119.95,K1406,61
15961,1100,29.66666667,120.0666667,K4226,41
16480,1100,28.85,119.95,K6104,87
16563,1100,28.86666667,120.0333333,K6200,19
16773,1100,29.13333333,118.95,K7402,24
17219,1100,28.16666667,120.35,K9086,39
17632,1100,30.15,119.9833333,K1052,60
17714,1100,29.61666667,118.95,K1135,0
17881,1100,29.51666667,118.7666667,K1311,3
17942,1100,30.18333333,119.95,K1406,96
18888,1100,29.66666667,120.0666667,K4226,14
19406,1100,28.85,119.95,K6104,60
19490,1100,28.86666667,120.0333333,K6200,26
19701,1100,29.13333333,118.95,K7402,9
20146,1100,28.16666667,120.35,K9086,100
125,1090,29.55,119.0833333,K1127,16
263,1090,29.38333333,119.4666667,K1273,17
354,1090,29.41666667,118.6333333,K1369,31
477,1090,29.73333333,119.5333333,K1678,62
946,1090,27.55,120.2,K3154,2
1344,1090,29.81666667,121.05,K4405,157
1391,1090,29.71666667,120.9333333,K4606,22
2418,1090,29.04361,121.3403,K8801,281
3057,1090,29.55,119.0833333,K1127,33
3195,1090,29.38333333,119.4666667,K1273,50
3286,1090,29.41666667,118.6333333,K1369,7
3409,1090,29.73333333,119.5333333,K1678,83
3878,1090,27.55,120.2,K3154,0
4276,1090,29.81666667,121.05,K4405,30
4323,1090,29.71666667,120.9333333,K4606,34
5349,1090,29.04361,121.3403,K8801,264
5988,1090,29.55,119.0833333,K1127,18
6126,1090,29.38333333,119.4666667,K1273,42
6216,1090,29.41666667,118.6333333,K1369,45
6339,1090,29.73333333,119.5333333,K1678,139
6809,1090,27.55,120.2,K3154,1
7216,1090,29.81666667,121.05,K4405,110
7263,1090,29.71666667,120.9333333,K4606,65
8289,1090,29.04361,121.3403,K8801,200
8929,1090,29.55,119.0833333,K1127,3
9067,1090,29.38333333,119.4666667,K1273,1
9158,1090,29.41666667,118.6333333,K1369,31
9281,1090,29.73333333,119.5333333,K1678,66
9750,1090,27.55,120.2,K3154,6
10148,1090,29.81666667,121.05,K4405,180
10195,1090,29.71666667,120.9333333,K4606,130
11222,1090,29.04361,121.3403,K8801,251
11861,1090,29.55,119.0833333,K1127,53
11999,1090,29.38333333,119.4666667,K1273,2
12090,1090,29.41666667,118.6333333,K1369,17
12213,1090,29.73333333,119.5333333,K1678,245
12678,1090,27.55,120.2,K3154,1
13075,1090,29.81666667,121.05,K4405,162
13122,1090,29.71666667,120.9333333,K4606,56
14148,1090,29.04361,121.3403,K8801,236
14786,1090,29.55,119.0833333,K1127,43
14924,1090,29.38333333,119.4666667,K1273,27
15015,1090,29.41666667,118.6333333,K1369,59
15138,1090,29.73333333,119.5333333,K1678,53
15602,1090,27.55,120.2,K3154,1
15998,1090,29.81666667,121.05,K4405,104
16045,1090,29.71666667,120.9333333,K4606,71
17068,1090,29.04361,121.3403,K8801,168
17706,1090,29.55,119.0833333,K1127,9
17844,1090,29.38333333,119.4666667,K1273,18
17935,1090,29.41666667,118.6333333,K1369,18
18058,1090,29.73333333,119.5333333,K1678,103
18520,1090,27.55,120.2,K3154,0
18925,1090,29.81666667,121.05,K4405,95
18972,1090,29.71666667,120.9333333,K4606,29
19996,1090,29.04361,121.3403,K8801,210
2696,1088,28.35,119.9166667,K9231,6
5627,1088,28.35,119.9166667,K9231,8
8567,1088,28.35,119.9166667,K9231,7
11500,1088,28.35,119.9166667,K9231,9
14425,1088,28.35,119.9166667,K9231,8
17344,1088,28.35,119.9166667,K9231,6
20272,1088,28.35,119.9166667,K9231,6
76,1080,30.1,119.5166667,K1077,8
334,1080,29.5,118.9333333,K1347,21
829,1080,27.63333333,120.4666667,K3032,0
1216,1080,29.81666667,120.55,K4015,132
1910,1080,29.26666667,119.8333333,K6201,109
2149,1080,29.05,118.85,K7503,3
2843,1080,29.76666667,122.0833333,K9532,2
3008,1080,30.1,119.5166667,K1077,32
3266,1080,29.5,118.9333333,K1347,38
3760,1080,27.63333333,120.4666667,K3032,0
4148,1080,29.81666667,120.55,K4015,43
4843,1080,29.26666667,119.8333333,K6201,111
5081,1080,29.05,118.85,K7503,12
5774,1080,29.76666667,122.0833333,K9532,13
5939,1080,30.1,119.5166667,K1077,20
6196,1080,29.5,118.9333333,K1347,31
6691,1080,27.63333333,120.4666667,K3032,1
7088,1080,29.81666667,120.55,K4015,27
7783,1080,29.26666667,119.8333333,K6201,45
8021,1080,29.05,118.85,K7503,14
8714,1080,29.76666667,122.0833333,K9532,53
8880,1080,30.1,119.5166667,K1077,138
9138,1080,29.5,118.9333333,K1347,2
9632,1080,27.63333333,120.4666667,K3032,0
10020,1080,29.81666667,120.55,K4015,65
10715,1080,29.26666667,119.8333333,K6201,59
10954,1080,29.05,118.85,K7503,0
11647,1080,29.76666667,122.0833333,K9532,37
11812,1080,30.1,119.5166667,K1077,84
12070,1080,29.5,118.9333333,K1347,64
12563,1080,27.63333333,120.4666667,K3032,0
12947,1080,29.81666667,120.55,K4015,77
13642,1080,29.26666667,119.8333333,K6201,105
13881,1080,29.05,118.85,K7503,2
14572,1080,29.76666667,122.0833333,K9532,51
14737,1080,30.1,119.5166667,K1077,43
14995,1080,29.5,118.9333333,K1347,96
15488,1080,27.63333333,120.4666667,K3032,0
15870,1080,29.81666667,120.55,K4015,33
16564,1080,29.26666667,119.8333333,K6201,77
16802,1080,29.05,118.85,K7503,2
17491,1080,29.76666667,122.0833333,K9532,70
17657,1080,30.1,119.5166667,K1077,62
17915,1080,29.5,118.9333333,K1347,20
18408,1080,27.63333333,120.4666667,K3032,0
18797,1080,29.81666667,120.55,K4015,29
19491,1080,29.26666667,119.8333333,K6201,41
19730,1080,29.05,118.85,K7503,5
20419,1080,29.76666667,122.0833333,K9532,147
2836,1079,30.43333333,122.9333333,K9522,0
5767,1079,30.43333333,122.9333333,K9522,0
8707,1079,30.43333333,122.9333333,K9522,0
11640,1079,30.43333333,122.9333333,K9522,0
14565,1079,30.43333333,122.9333333,K9522,0
17484,1079,30.43333333,122.9333333,K9522,0
20412,1079,30.43333333,122.9333333,K9522,0
2184,1076,29.15,120.95,K8082,0
5116,1076,29.15,120.95,K8082,0
8056,1076,29.15,120.95,K8082,0
10989,1076,29.15,120.95,K8082,0
13917,1076,29.15,120.95,K8082,0
16837,1076,29.15,120.95,K8082,0
19765,1076,29.15,120.95,K8082,0
333,1070,29.51666667,119.0333333,K1346,20
846,1070,28.36666667,120.4833333,K3050,26
1733,1070,29.4,120.1333333,K6012,217
1739,1070,29.33333333,120.4333333,K6018,11
1785,1070,28.96666667,120.1333333,K6064,16
1844,1070,28.95,120.1333333,K6123,0
1851,1070,29.3,120.1833333,K6138,18
2049,1070,28.68333333,118.6166667,K7119,7
2449,1070,28.72556,120.5786,K8901,95
3265,1070,29.51666667,119.0333333,K1346,34
3777,1070,28.36666667,120.4833333,K3050,34
4666,1070,29.4,120.1333333,K6012,104
4672,1070,29.33333333,120.4333333,K6018,5
4718,1070,28.96666667,120.1333333,K6064,5
4777,1070,28.95,120.1333333,K6123,0
4784,1070,29.3,120.1833333,K6138,5
4982,1070,28.68333333,118.6166667,K7119,5
5380,1070,28.72556,120.5786,K8901,84
6195,1070,29.51666667,119.0333333,K1346,23
6708,1070,28.36666667,120.4833333,K3050,41
7606,1070,29.4,120.1333333,K6012,23
7612,1070,29.33333333,120.4333333,K6018,19
7658,1070,28.96666667,120.1333333,K6064,15
7717,1070,28.95,120.1333333,K6123,0
7724,1070,29.3,120.1833333,K6138,3
7922,1070,28.68333333,118.6166667,K7119,21
8320,1070,28.72556,120.5786,K8901,36
9137,1070,29.51666667,119.0333333,K1346,2
9649,1070,28.36666667,120.4833333,K3050,78
10538,1070,29.4,120.1333333,K6012,66
10544,1070,29.33333333,120.4333333,K6018,25
10590,1070,28.96666667,120.1333333,K6064,34
10649,1070,28.95,120.1333333,K6123,0
10656,1070,29.3,120.1833333,K6138,10
10854,1070,28.68333333,118.6166667,K7119,27
11253,1070,28.72556,120.5786,K8901,65
12069,1070,29.51666667,119.0333333,K1346,60
12580,1070,28.36666667,120.4833333,K3050,95
13465,1070,29.4,120.1333333,K6012,85
13471,1070,29.33333333,120.4333333,K6018,16
13517,1070,28.96666667,120.1333333,K6064,16
13576,1070,28.95,120.1333333,K6123,0
13583,1070,29.3,120.1833333,K6138,4
13781,1070,28.68333333,118.6166667,K7119,3
14178,1070,28.72556,120.5786,K8901,45
14994,1070,29.51666667,119.0333333,K1346,77
15505,1070,28.36666667,120.4833333,K3050,115
16388,1070,29.4,120.1333333,K6012,45
16394,1070,29.33333333,120.4333333,K6018,34
16440,1070,28.96666667,120.1333333,K6064,18
16499,1070,28.95,120.1333333,K6123,0
16506,1070,29.3,120.1833333,K6138,5
16702,1070,28.68333333,118.6166667,K7119,32
17099,1070,28.72556,120.5786,K8901,100
17914,1070,29.51666667,119.0333333,K1346,9
18425,1070,28.36666667,120.4833333,K3050,79
19314,1070,29.4,120.1333333,K6012,32
19320,1070,29.33333333,120.4333333,K6018,32
19366,1070,28.96666667,120.1333333,K6064,36
19425,1070,28.95,120.1333333,K6123,0
19432,1070,29.3,120.1833333,K6138,7
19630,1070,28.68333333,118.6166667,K7119,118
20027,1070,28.72556,120.5786,K8901,108
2043,1068,28.83333333,118.6833333,K7113,7
4976,1068,28.83333333,118.6833333,K7113,7
7916,1068,28.83333333,118.6833333,K7113,18
10848,1068,28.83333333,118.6833333,K7113,7
13775,1068,28.83333333,118.6833333,K7113,7
16696,1068,28.83333333,118.6833333,K7113,68
19624,1068,28.83333333,118.6833333,K7113,28
472,1060,29.58333333,119.4166667,K1673,17
1177,1060,27.63333333,120.3,K3708,0
2030,1060,29.1,118.0666667,K7031,0
2070,1060,28.93333333,118.4166667,K7206,1
2459,1060,28.67194,120.5706,K8911,130
2844,1060,30.68333333,122.4166667,K9533,26
2872,1060,30.01666667,122.3333333,K9595,311
3404,1060,29.58333333,119.4166667,K1673,43
4109,1060,27.63333333,120.3,K3708,0
4963,1060,29.1,118.0666667,K7031,2
5003,1060,28.93333333,118.4166667,K7206,0
5390,1060,28.67194,120.5706,K8911,110
5775,1060,30.68333333,122.4166667,K9533,17
5803,1060,30.01666667,122.3333333,K9595,9
6334,1060,29.58333333,119.4166667,K1673,54
7049,1060,27.63333333,120.3,K3708,0
7903,1060,29.1,118.0666667,K7031,1
7943,1060,28.93333333,118.4166667,K7206,23
8330,1060,28.67194,120.5706,K8911,88
8715,1060,30.68333333,122.4166667,K9533,3
8743,1060,30.01666667,122.3333333,K9595,24
9276,1060,29.58333333,119.4166667,K1673,10
9981,1060,27.63333333,120.3,K3708,0
10835,1060,29.1,118.0666667,K7031,7
10875,1060,28.93333333,118.4166667,K7206,58
11263,1060,28.67194,120.5706,K8911,121
11648,1060,30.68333333,122.4166667,K9533,39
11675,1060,30.01666667,122.3333333,K9595,62
12208,1060,29.58333333,119.4166667,K1673,59
12908,1060,27.63333333,120.3,K3708,2
13762,1060,29.1,118.0666667,K7031,5
13802,1060,28.93333333,118.4166667,K7206,15
14188,1060,28.67194,120.5706,K8911,80
14573,1060,30.68333333,122.4166667,K9533,4
14600,1060,30.01666667,122.3333333,K9595,106
15133,1060,29.58333333,119.4166667,K1673,18
15831,1060,27.63333333,120.3,K3708,0
16683,1060,29.1,118.0666667,K7031,10
16723,1060,28.93333333,118.4166667,K7206,3
17109,1060,28.67194,120.5706,K8911,149
17492,1060,30.68333333,122.4166667,K9533,5
17519,1060,30.01666667,122.3333333,K9595,45
18053,1060,29.58333333,119.4166667,K1673,13
18758,1060,27.63333333,120.3,K3708,0
19611,1060,29.1,118.0666667,K7031,9
19651,1060,28.93333333,118.4166667,K7206,17
20037,1060,28.67194,120.5706,K8911,277
20420,1060,30.68333333,122.4166667,K9533,8
20447,1060,30.01666667,122.3333333,K9595,20
49,1050,30.03333333,119.6,K1050,21
264,1050,29.45,119.4166667,K1274,29
339,1050,29.46666667,118.7666667,K1353,0
757,1050,29.26666667,121.5166667,K2855,67
870,1050,27.36666667,120.6333333,K3076,0
1496,1050,30.43333333,120.05,K5022,10
1574,1050,30.56666667,119.4666667,K5125,68
2981,1050,30.03333333,119.6,K1050,28
3196,1050,29.45,119.4166667,K1274,61
3271,1050,29.46666667,118.7666667,K1353,0
3688,1050,29.26666667,121.5166667,K2855,174
3801,1050,27.36666667,120.6333333,K3076,0
4428,1050,30.43333333,120.05,K5022,24
4507,1050,30.56666667,119.4666667,K5125,29
5912,1050,30.03333333,119.6,K1050,26
6127,1050,29.45,119.4166667,K1274,75
6201,1050,29.46666667,118.7666667,K1353,0
6619,1050,29.26666667,121.5166667,K2855,147
6732,1050,27.36666667,120.6333333,K3076,16
7368,1050,30.43333333,120.05,K5022,58
7447,1050,30.56666667,119.4666667,K5125,41
8853,1050,30.03333333,119.6,K1050,86
9068,1050,29.45,119.4166667,K1274,3
9143,1050,29.46666667,118.7666667,K1353,0
9560,1050,29.26666667,121.5166667,K2855,299
9673,1050,27.36666667,120.6333333,K3076,8
10300,1050,30.43333333,120.05,K5022,127
10379,1050,30.56666667,119.4666667,K5125,39
11785,1050,30.03333333,119.6,K1050,93
12000,1050,29.45,119.4166667,K1274,9
12075,1050,29.46666667,118.7666667,K1353,0
12492,1050,29.26666667,121.5166667,K2855,203
12604,1050,27.36666667,120.6333333,K3076,1
13227,1050,30.43333333,120.05,K5022,63
13306,1050,30.56666667,119.4666667,K5125,48
14710,1050,30.03333333,119.6,K1050,19
14925,1050,29.45,119.4166667,K1274,40
15000,1050,29.46666667,118.7666667,K1353,0
15418,1050,29.26666667,121.5166667,K2855,287
15528,1050,27.36666667,120.6333333,K3076,2
16150,1050,30.43333333,120.05,K5022,16
16229,1050,30.56666667,119.4666667,K5125,118
17630,1050,30.03333333,119.6,K1050,87
17845,1050,29.45,119.4166667,K1274,22
17920,1050,29.46666667,118.7666667,K1353,0
18338,1050,29.26666667,121.5166667,K2855,158
18447,1050,27.36666667,120.6333333,K3076,4
19076,1050,30.43333333,120.05,K5022,48
19155,1050,30.56666667,119.4666667,K5125,28
32,1040,30.2,119.4,K1032,4
272,1040,29.85,119.3166667,K1282,29
331,1040,29.66666667,119,K1343,4
464,1040,29.4,119.5833333,K1664,23
1124,1040,28.31666667,120.6166667,K3334,70
1722,1040,29.28333333,119.8166667,K6001,84
1897,1040,28.83333333,120.0666667,K6186,19
2451,1040,28.71806,120.7936,K8903,108
2964,1040,30.2,119.4,K1032,17
3204,1040,29.85,119.3166667,K1282,37
3263,1040,29.66666667,119,K1343,17
3396,1040,29.4,119.5833333,K1664,71
4056,1040,28.31666667,120.6166667,K3334,80
4655,1040,29.28333333,119.8166667,K6001,44
4830,1040,28.83333333,120.0666667,K6186,12
5382,1040,28.71806,120.7936,K8903,136
5895,1040,30.2,119.4,K1032,23
6135,1040,29.85,119.3166667,K1282,23
6193,1040,29.66666667,119,K1343,14
6326,1040,29.4,119.5833333,K1664,29
6987,1040,28.31666667,120.6166667,K3334,44
7595,1040,29.28333333,119.8166667,K6001,27
7770,1040,28.83333333,120.0666667,K6186,22
8322,1040,28.71806,120.7936,K8903,160
8836,1040,30.2,119.4,K1032,20
9076,1040,29.85,119.3166667,K1282,46
9135,1040,29.66666667,119,K1343,2
9268,1040,29.4,119.5833333,K1664,6
9928,1040,28.31666667,120.6166667,K3334,67
10527,1040,29.28333333,119.8166667,K6001,38
10702,1040,28.83333333,120.0666667,K6186,29
11255,1040,28.71806,120.7936,K8903,205
11768,1040,30.2,119.4,K1032,127
12008,1040,29.85,119.3166667,K1282,138
12067,1040,29.66666667,119,K1343,46
12200,1040,29.4,119.5833333,K1664,14
12855,1040,28.31666667,120.6166667,K3334,114
13454,1040,29.28333333,119.8166667,K6001,53
13629,1040,28.83333333,120.0666667,K6186,11
14180,1040,28.71806,120.7936,K8903,324
14693,1040,30.2,119.4,K1032,52
14933,1040,29.85,119.3166667,K1282,36
14992,1040,29.66666667,119,K1343,42
15125,1040,29.4,119.5833333,K1664,40
15779,1040,28.31666667,120.6166667,K3334,127
16377,1040,29.28333333,119.8166667,K6001,41
16551,1040,28.83333333,120.0666667,K6186,27
17101,1040,28.71806,120.7936,K8903,319
17613,1040,30.2,119.4,K1032,37
17853,1040,29.85,119.3166667,K1282,66
17912,1040,29.66666667,119,K1343,2
18045,1040,29.4,119.5833333,K1664,35
18696,1040,28.31666667,120.6166667,K3334,161
19303,1040,29.28333333,119.8166667,K6001,26
19478,1040,28.83333333,120.0666667,K6186,63
20029,1040,28.71806,120.7936,K8903,336
242,1030,30.21666667,119.8333333,K1252,26
805,1030,28.36666667,121.1333333,K3004,138
1153,1030,28.46111,120.7706,K3363,118
1402,1030,29.56666667,121.05,K4618,47
1779,1030,29.06666667,119.55,K6058,126
1824,1030,29.16666667,119.9666667,K6103,64
2154,1030,28.93333333,118.9333333,K7508,23
2825,1030,29.71666667,122.2,K9504,2
2865,1030,29.71666667,122.2,K9564,1
3174,1030,30.21666667,119.8333333,K1252,40
3736,1030,28.36666667,121.1333333,K3004,324
4085,1030,28.46111,120.7706,K3363,76
4334,1030,29.56666667,121.05,K4618,85
4712,1030,29.06666667,119.55,K6058,143
4757,1030,29.16666667,119.9666667,K6103,5
5086,1030,28.93333333,118.9333333,K7508,26
5756,1030,29.71666667,122.2,K9504,30
5796,1030,29.71666667,122.2,K9564,31
6105,1030,30.21666667,119.8333333,K1252,86
6667,1030,28.36666667,121.1333333,K3004,654
7016,1030,28.46111,120.7706,K3363,123
7274,1030,29.56666667,121.05,K4618,126
7652,1030,29.06666667,119.55,K6058,22
7697,1030,29.16666667,119.9666667,K6103,16
8026,1030,28.93333333,118.9333333,K7508,47
8696,1030,29.71666667,122.2,K9504,101
8736,1030,29.71666667,122.2,K9564,101
9046,1030,30.21666667,119.8333333,K1252,139
9608,1030,28.36666667,121.1333333,K3004,857
9957,1030,28.46111,120.7706,K3363,242
10206,1030,29.56666667,121.05,K4618,82
10584,1030,29.06666667,119.55,K6058,53
10629,1030,29.16666667,119.9666667,K6103,36
10959,1030,28.93333333,118.9333333,K7508,13
11629,1030,29.71666667,122.2,K9504,48
11668,1030,29.71666667,122.2,K9564,49
11978,1030,30.21666667,119.8333333,K1252,116
12539,1030,28.36666667,121.1333333,K3004,804
12884,1030,28.46111,120.7706,K3363,331
13133,1030,29.56666667,121.05,K4618,60
13511,1030,29.06666667,119.55,K6058,31
13556,1030,29.16666667,119.9666667,K6103,45
13886,1030,28.93333333,118.9333333,K7508,43
14554,1030,29.71666667,122.2,K9504,66
14593,1030,29.71666667,122.2,K9564,70
14903,1030,30.21666667,119.8333333,K1252,40
15465,1030,28.36666667,121.1333333,K3004,0
15808,1030,28.46111,120.7706,K3363,7
16056,1030,29.56666667,121.05,K4618,73
16434,1030,29.06666667,119.55,K6058,52
16479,1030,29.16666667,119.9666667,K6103,7
16807,1030,28.93333333,118.9333333,K7508,58
17473,1030,29.71666667,122.2,K9504,74
17512,1030,29.71666667,122.2,K9564,72
17823,1030,30.21666667,119.8333333,K1252,80
18386,1030,28.36666667,121.1333333,K3004,0
18725,1030,28.46111,120.7706,K3363,0
18983,1030,29.56666667,121.05,K4618,68
19360,1030,29.06666667,119.55,K6058,12
19405,1030,29.16666667,119.9666667,K6103,15
19735,1030,28.93333333,118.9333333,K7508,14
20401,1030,29.71666667,122.2,K9504,95
20440,1030,29.71666667,122.2,K9564,97
1178,1020,27.66666667,120.4666667,K3709,0
1508,1020,30.91666667,120.0166667,K5035,70
2095,1020,29.15,119.1,K7305,18
2571,1020,28.08333333,120.2833333,K9088,7
4110,1020,27.66666667,120.4666667,K3709,1
4441,1020,30.91666667,120.0166667,K5035,33
5027,1020,29.15,119.1,K7305,14
5502,1020,28.08333333,120.2833333,K9088,16
7050,1020,27.66666667,120.4666667,K3709,2
7381,1020,30.91666667,120.0166667,K5035,34
7967,1020,29.15,119.1,K7305,32
8442,1020,28.08333333,120.2833333,K9088,13
9982,1020,27.66666667,120.4666667,K3709,1
10313,1020,30.91666667,120.0166667,K5035,29
10900,1020,29.15,119.1,K7305,28
11375,1020,28.08333333,120.2833333,K9088,0
12909,1020,27.66666667,120.4666667,K3709,0
13240,1020,30.91666667,120.0166667,K5035,118
13827,1020,29.15,119.1,K7305,4
14300,1020,28.08333333,120.2833333,K9088,10
15832,1020,27.66666667,120.4666667,K3709,0
16163,1020,30.91666667,120.0166667,K5035,18
16748,1020,29.15,119.1,K7305,23
17221,1020,28.08333333,120.2833333,K9088,2
18759,1020,27.66666667,120.4666667,K3709,0
19089,1020,30.91666667,120.0166667,K5035,13
19676,1020,29.15,119.1,K7305,14
20148,1020,28.08333333,120.2833333,K9088,1
226,1010,30.16666667,119.5666667,K1236,4
478,1010,29.48333333,119.4666667,K1680,23
1141,1010,27.97778,121.0639,K3351,99
1449,1010,29.5,120.8833333,K4816,7
1749,1010,28.88333333,119.9666667,K6028,20
2071,1010,28.88333333,118.6,K7207,46
2073,1010,29.06666667,118.6,K7209,4
2080,1010,28.91666667,118.6,K7216,27
2089,1010,28.95,118.55,K7227,1
2093,1010,28.96666667,119.2833333,K7303,60
2134,1010,28.83333333,118.7333333,K7416,9
2389,1010,29.08805,120.8956,K8715,66
2831,1010,29.75,122.3,K9515,1
3158,1010,30.16666667,119.5666667,K1236,40
3410,1010,29.48333333,119.4666667,K1680,39
4073,1010,27.97778,121.0639,K3351,194
4381,1010,29.5,120.8833333,K4816,28
4682,1010,28.88333333,119.9666667,K6028,1
5004,1010,28.88333333,118.6,K7207,5
5006,1010,29.06666667,118.6,K7209,4
5013,1010,28.91666667,118.6,K7216,8
5021,1010,28.95,118.55,K7227,1
5025,1010,28.96666667,119.2833333,K7303,153
5066,1010,28.83333333,118.7333333,K7416,12
5320,1010,29.08805,120.8956,K8715,42
5762,1010,29.75,122.3,K9515,17
6089,1010,30.16666667,119.5666667,K1236,31
6340,1010,29.48333333,119.4666667,K1680,55
7004,1010,27.97778,121.0639,K3351,98
7321,1010,29.5,120.8833333,K4816,66
7622,1010,28.88333333,119.9666667,K6028,15
7944,1010,28.88333333,118.6,K7207,18
7946,1010,29.06666667,118.6,K7209,25
7953,1010,28.91666667,118.6,K7216,17
7961,1010,28.95,118.55,K7227,13
7965,1010,28.96666667,119.2833333,K7303,155
8006,1010,28.83333333,118.7333333,K7416,22
8260,1010,29.08805,120.8956,K8715,67
8702,1010,29.75,122.3,K9515,58
9030,1010,30.16666667,119.5666667,K1236,171
9282,1010,29.48333333,119.4666667,K1680,1
9945,1010,27.97778,121.0639,K3351,38
10253,1010,29.5,120.8833333,K4816,34
10554,1010,28.88333333,119.9666667,K6028,32
10876,1010,28.88333333,118.6,K7207,23
10878,1010,29.06666667,118.6,K7209,25
10885,1010,28.91666667,118.6,K7216,16
10894,1010,28.95,118.55,K7227,22
10898,1010,28.96666667,119.2833333,K7303,56
10939,1010,28.83333333,118.7333333,K7416,5
11193,1010,29.08805,120.8956,K8715,69
11635,1010,29.75,122.3,K9515,70
11962,1010,30.16666667,119.5666667,K1236,53
12214,1010,29.48333333,119.4666667,K1680,13
12872,1010,27.97778,121.0639,K3351,18
13180,1010,29.5,120.8833333,K4816,19
13481,1010,28.88333333,119.9666667,K6028,35
13803,1010,28.88333333,118.6,K7207,1
13805,1010,29.06666667,118.6,K7209,4
13812,1010,28.91666667,118.6,K7216,0
13821,1010,28.95,118.55,K7227,1
13825,1010,28.96666667,119.2833333,K7303,57
13866,1010,28.83333333,118.7333333,K7416,10
14119,1010,29.08805,120.8956,K8715,80
14560,1010,29.75,122.3,K9515,154
14887,1010,30.16666667,119.5666667,K1236,30
15139,1010,29.48333333,119.4666667,K1680,35
15796,1010,27.97778,121.0639,K3351,65
16103,1010,29.5,120.8833333,K4816,36
16404,1010,28.88333333,119.9666667,K6028,58
16724,1010,28.88333333,118.6,K7207,40
16726,1010,29.06666667,118.6,K7209,34
16733,1010,28.91666667,118.6,K7216,47
16742,1010,28.95,118.55,K7227,29
16746,1010,28.96666667,119.2833333,K7303,87
16787,1010,28.83333333,118.7333333,K7416,20
17039,1010,29.08805,120.8956,K8715,106
17479,1010,29.75,122.3,K9515,64
17807,1010,30.16666667,119.5666667,K1236,89
18059,1010,29.48333333,119.4666667,K1680,20
18713,1010,27.97778,121.0639,K3351,62
19030,1010,29.5,120.8833333,K4816,47
19330,1010,28.88333333,119.9666667,K6028,36
19652,1010,28.88333333,118.6,K7207,21
19654,1010,29.06666667,118.6,K7209,21
19661,1010,28.91666667,118.6,K7216,21
19670,1010,28.95,118.55,K7227,42
19674,1010,28.96666667,119.2833333,K7303,105
19715,1010,28.83333333,118.7333333,K7416,22
19967,1010,29.08805,120.8956,K8715,123
20407,1010,29.75,122.3,K9515,28
408,1000,30.18333333,119.9333333,K1477,43
454,1000,29.9,119.6,K1652,32
865,1000,28.23333333,120.5,K3071,19
1298,1000,29.65,120.0666667,K4217,165
